file_id,label,split,snr_db,siren_src,clip_dur_s,wav_path,npy_path
pos_05662_Siren_7_snr+5dB.wav,1,train,5.0,Siren_7,2,clips\positive\pos_05662_Siren_7_snr+5dB.wav,features\positive\pos_05662_Siren_7_snr+5dB.npy
pos_06080_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_06080_Siren_3_snr+20dB.wav,features\positive\pos_06080_Siren_3_snr+20dB.npy
neg_03111.wav,0,train,,,2,clips\negative\neg_03111.wav,features\negative\neg_03111.npy
pos_02601_Siren_5_snr+10dB.wav,1,train,10.0,Siren_5,2,clips\positive\pos_02601_Siren_5_snr+10dB.wav,features\positive\pos_02601_Siren_5_snr+10dB.npy
pos_06568_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_06568_Siren_1_snr+0dB.wav,features\positive\pos_06568_Siren_1_snr+0dB.npy
pos_01522_Siren_7_snr+5dB.wav,1,train,5.0,Siren_7,2,clips\positive\pos_01522_Siren_7_snr+5dB.wav,features\positive\pos_01522_Siren_7_snr+5dB.npy
pos_03484_Siren_5_snr-5dB.wav,1,train,-5.0,Siren_5,2,clips\positive\pos_03484_Siren_5_snr-5dB.wav,features\positive\pos_03484_Siren_5_snr-5dB.npy
pos_02173_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_02173_Siren_4_snr+0dB.wav,features\positive\pos_02173_Siren_4_snr+0dB.npy
pos_03283_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_03283_Siren_2_snr+0dB.wav,features\positive\pos_03283_Siren_2_snr+0dB.npy
pos_04554_Siren_8_snr-5dB.wav,1,train,-5.0,Siren_8,2,clips\positive\pos_04554_Siren_8_snr-5dB.wav,features\positive\pos_04554_Siren_8_snr-5dB.npy
pos_03605_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_03605_Siren_2_snr+20dB.wav,features\positive\pos_03605_Siren_2_snr+20dB.npy
neg_04859.wav,0,train,,,2,clips\negative\neg_04859.wav,features\negative\neg_04859.npy
pos_06429_Siren_8_snr-5dB.wav,1,train,-5.0,Siren_8,2,clips\positive\pos_06429_Siren_8_snr-5dB.wav,features\positive\pos_06429_Siren_8_snr-5dB.npy
neg_03214.wav,0,train,,,2,clips\negative\neg_03214.wav,features\negative\neg_03214.npy
neg_02789.wav,0,train,,,2,clips\negative\neg_02789.wav,features\negative\neg_02789.npy
neg_05506.wav,0,train,,,2,clips\negative\neg_05506.wav,features\negative\neg_05506.npy
pos_03768_Siren_6_snr+0dB.wav,1,train,0.0,Siren_6,2,clips\positive\pos_03768_Siren_6_snr+0dB.wav,features\positive\pos_03768_Siren_6_snr+0dB.npy
pos_05077_Siren_3_snr+5dB.wav,1,train,5.0,Siren_3,2,clips\positive\pos_05077_Siren_3_snr+5dB.wav,features\positive\pos_05077_Siren_3_snr+5dB.npy
neg_02312.wav,0,train,,,2,clips\negative\neg_02312.wav,features\negative\neg_02312.npy
pos_04038_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_04038_Siren_1_snr+0dB.wav,features\positive\pos_04038_Siren_1_snr+0dB.npy
pos_03502_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_03502_Siren_8_snr+5dB.wav,features\positive\pos_03502_Siren_8_snr+5dB.npy
pos_01407_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_01407_Siren_1_snr+5dB.wav,features\positive\pos_01407_Siren_1_snr+5dB.npy
pos_04631_Siren_1_snr+10dB.wav,1,train,10.0,Siren_1,2,clips\positive\pos_04631_Siren_1_snr+10dB.wav,features\positive\pos_04631_Siren_1_snr+10dB.npy
neg_00879.wav,0,train,,,2,clips\negative\neg_00879.wav,features\negative\neg_00879.npy
pos_00240_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_00240_Siren_6_snr+20dB.wav,features\positive\pos_00240_Siren_6_snr+20dB.npy
neg_06497.wav,0,train,,,2,clips\negative\neg_06497.wav,features\negative\neg_06497.npy
pos_04935_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_04935_Siren_6_snr+20dB.wav,features\positive\pos_04935_Siren_6_snr+20dB.npy
neg_01585.wav,0,train,,,2,clips\negative\neg_01585.wav,features\negative\neg_01585.npy
neg_06605.wav,0,train,,,2,clips\negative\neg_06605.wav,features\negative\neg_06605.npy
neg_02744.wav,0,train,,,2,clips\negative\neg_02744.wav,features\negative\neg_02744.npy
pos_02579_Siren_8_snr-5dB.wav,1,train,-5.0,Siren_8,2,clips\positive\pos_02579_Siren_8_snr-5dB.wav,features\positive\pos_02579_Siren_8_snr-5dB.npy
neg_00956.wav,0,train,,,2,clips\negative\neg_00956.wav,features\negative\neg_00956.npy
pos_03269_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_03269_Siren_7_snr-5dB.wav,features\positive\pos_03269_Siren_7_snr-5dB.npy
neg_06194.wav,0,train,,,2,clips\negative\neg_06194.wav,features\negative\neg_06194.npy
neg_00102.wav,0,train,,,2,clips\negative\neg_00102.wav,features\negative\neg_00102.npy
neg_02648.wav,0,train,,,2,clips\negative\neg_02648.wav,features\negative\neg_02648.npy
pos_01867_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_01867_Siren_2_snr+5dB.wav,features\positive\pos_01867_Siren_2_snr+5dB.npy
pos_05550_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_05550_Siren_7_snr+20dB.wav,features\positive\pos_05550_Siren_7_snr+20dB.npy
neg_00926.wav,0,train,,,2,clips\negative\neg_00926.wav,features\negative\neg_00926.npy
neg_06710.wav,0,train,,,2,clips\negative\neg_06710.wav,features\negative\neg_06710.npy
pos_01869_Siren_3_snr-5dB.wav,1,train,-5.0,Siren_3,2,clips\positive\pos_01869_Siren_3_snr-5dB.wav,features\positive\pos_01869_Siren_3_snr-5dB.npy
pos_02521_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_02521_Siren_6_snr+10dB.wav,features\positive\pos_02521_Siren_6_snr+10dB.npy
neg_05740.wav,0,train,,,2,clips\negative\neg_05740.wav,features\negative\neg_05740.npy
pos_01820_Siren_1_snr+20dB.wav,1,train,20.0,Siren_1,2,clips\positive\pos_01820_Siren_1_snr+20dB.wav,features\positive\pos_01820_Siren_1_snr+20dB.npy
pos_02410_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_02410_Siren_3_snr+20dB.wav,features\positive\pos_02410_Siren_3_snr+20dB.npy
pos_07025_Siren_4_snr+20dB.wav,1,train,20.0,Siren_4,2,clips\positive\pos_07025_Siren_4_snr+20dB.wav,features\positive\pos_07025_Siren_4_snr+20dB.npy
pos_00051_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_00051_Siren_8_snr+10dB.wav,features\positive\pos_00051_Siren_8_snr+10dB.npy
pos_03888_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_03888_Siren_8_snr+0dB.wav,features\positive\pos_03888_Siren_8_snr+0dB.npy
pos_06637_Siren_3_snr+5dB.wav,1,train,5.0,Siren_3,2,clips\positive\pos_06637_Siren_3_snr+5dB.wav,features\positive\pos_06637_Siren_3_snr+5dB.npy
pos_05187_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_05187_Siren_2_snr+5dB.wav,features\positive\pos_05187_Siren_2_snr+5dB.npy
neg_02115.wav,0,train,,,2,clips\negative\neg_02115.wav,features\negative\neg_02115.npy
pos_03577_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_03577_Siren_4_snr+5dB.wav,features\positive\pos_03577_Siren_4_snr+5dB.npy
pos_04565_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_04565_Siren_2_snr+20dB.wav,features\positive\pos_04565_Siren_2_snr+20dB.npy
pos_06725_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_06725_Siren_3_snr+20dB.wav,features\positive\pos_06725_Siren_3_snr+20dB.npy
neg_05039.wav,0,train,,,2,clips\negative\neg_05039.wav,features\negative\neg_05039.npy
neg_05859.wav,0,train,,,2,clips\negative\neg_05859.wav,features\negative\neg_05859.npy
neg_04298.wav,0,train,,,2,clips\negative\neg_04298.wav,features\negative\neg_04298.npy
pos_06391_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_06391_Siren_8_snr+10dB.wav,features\positive\pos_06391_Siren_8_snr+10dB.npy
pos_02118_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_02118_Siren_4_snr+0dB.wav,features\positive\pos_02118_Siren_4_snr+0dB.npy
pos_01858_Siren_3_snr+0dB.wav,1,train,0.0,Siren_3,2,clips\positive\pos_01858_Siren_3_snr+0dB.wav,features\positive\pos_01858_Siren_3_snr+0dB.npy
pos_03779_Siren_8_snr-5dB.wav,1,train,-5.0,Siren_8,2,clips\positive\pos_03779_Siren_8_snr-5dB.wav,features\positive\pos_03779_Siren_8_snr-5dB.npy
neg_06163.wav,0,train,,,2,clips\negative\neg_06163.wav,features\negative\neg_06163.npy
pos_04961_Siren_5_snr+10dB.wav,1,train,10.0,Siren_5,2,clips\positive\pos_04961_Siren_5_snr+10dB.wav,features\positive\pos_04961_Siren_5_snr+10dB.npy
pos_02809_Siren_6_snr-5dB.wav,1,train,-5.0,Siren_6,2,clips\positive\pos_02809_Siren_6_snr-5dB.wav,features\positive\pos_02809_Siren_6_snr-5dB.npy
neg_06128.wav,0,train,,,2,clips\negative\neg_06128.wav,features\negative\neg_06128.npy
pos_00498_Siren_5_snr+0dB.wav,1,train,0.0,Siren_5,2,clips\positive\pos_00498_Siren_5_snr+0dB.wav,features\positive\pos_00498_Siren_5_snr+0dB.npy
neg_02780.wav,0,train,,,2,clips\negative\neg_02780.wav,features\negative\neg_02780.npy
neg_05726.wav,0,train,,,2,clips\negative\neg_05726.wav,features\negative\neg_05726.npy
neg_02085.wav,0,train,,,2,clips\negative\neg_02085.wav,features\negative\neg_02085.npy
pos_05198_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_05198_Siren_2_snr+0dB.wav,features\positive\pos_05198_Siren_2_snr+0dB.npy
pos_05072_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_05072_Siren_2_snr+5dB.wav,features\positive\pos_05072_Siren_2_snr+5dB.npy
pos_00425_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_00425_Siren_2_snr+20dB.wav,features\positive\pos_00425_Siren_2_snr+20dB.npy
pos_04284_Siren_4_snr-5dB.wav,1,train,-5.0,Siren_4,2,clips\positive\pos_04284_Siren_4_snr-5dB.wav,features\positive\pos_04284_Siren_4_snr-5dB.npy
neg_05545.wav,0,train,,,2,clips\negative\neg_05545.wav,features\negative\neg_05545.npy
pos_00170_Siren_1_snr+20dB.wav,1,train,20.0,Siren_1,2,clips\positive\pos_00170_Siren_1_snr+20dB.wav,features\positive\pos_00170_Siren_1_snr+20dB.npy
pos_00228_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_00228_Siren_4_snr+0dB.wav,features\positive\pos_00228_Siren_4_snr+0dB.npy
neg_00884.wav,0,train,,,2,clips\negative\neg_00884.wav,features\negative\neg_00884.npy
neg_01865.wav,0,train,,,2,clips\negative\neg_01865.wav,features\negative\neg_01865.npy
pos_02741_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_02741_Siren_6_snr+10dB.wav,features\positive\pos_02741_Siren_6_snr+10dB.npy
pos_05137_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_05137_Siren_4_snr+5dB.wav,features\positive\pos_05137_Siren_4_snr+5dB.npy
neg_05041.wav,0,train,,,2,clips\negative\neg_05041.wav,features\negative\neg_05041.npy
pos_06156_Siren_2_snr+10dB.wav,1,train,10.0,Siren_2,2,clips\positive\pos_06156_Siren_2_snr+10dB.wav,features\positive\pos_06156_Siren_2_snr+10dB.npy
neg_00432.wav,0,train,,,2,clips\negative\neg_00432.wav,features\negative\neg_00432.npy
neg_03265.wav,0,train,,,2,clips\negative\neg_03265.wav,features\negative\neg_03265.npy
neg_03488.wav,0,train,,,2,clips\negative\neg_03488.wav,features\negative\neg_03488.npy
pos_02921_Siren_1_snr+10dB.wav,1,train,10.0,Siren_1,2,clips\positive\pos_02921_Siren_1_snr+10dB.wav,features\positive\pos_02921_Siren_1_snr+10dB.npy
pos_06001_Siren_1_snr+10dB.wav,1,train,10.0,Siren_1,2,clips\positive\pos_06001_Siren_1_snr+10dB.wav,features\positive\pos_06001_Siren_1_snr+10dB.npy
pos_05718_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_05718_Siren_2_snr+0dB.wav,features\positive\pos_05718_Siren_2_snr+0dB.npy
neg_02274.wav,0,train,,,2,clips\negative\neg_02274.wav,features\negative\neg_02274.npy
pos_05583_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_05583_Siren_8_snr+0dB.wav,features\positive\pos_05583_Siren_8_snr+0dB.npy
neg_04625.wav,0,train,,,2,clips\negative\neg_04625.wav,features\negative\neg_04625.npy
pos_03653_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_03653_Siren_1_snr+0dB.wav,features\positive\pos_03653_Siren_1_snr+0dB.npy
neg_04660.wav,0,train,,,2,clips\negative\neg_04660.wav,features\negative\neg_04660.npy
pos_04323_Siren_7_snr+0dB.wav,1,train,0.0,Siren_7,2,clips\positive\pos_04323_Siren_7_snr+0dB.wav,features\positive\pos_04323_Siren_7_snr+0dB.npy
neg_04529.wav,0,train,,,2,clips\negative\neg_04529.wav,features\negative\neg_04529.npy
pos_01128_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_01128_Siren_4_snr+0dB.wav,features\positive\pos_01128_Siren_4_snr+0dB.npy
neg_02287.wav,0,train,,,2,clips\negative\neg_02287.wav,features\negative\neg_02287.npy
pos_02331_Siren_5_snr+10dB.wav,1,train,10.0,Siren_5,2,clips\positive\pos_02331_Siren_5_snr+10dB.wav,features\positive\pos_02331_Siren_5_snr+10dB.npy
pos_02208_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_02208_Siren_2_snr+0dB.wav,features\positive\pos_02208_Siren_2_snr+0dB.npy
neg_02457.wav,0,train,,,2,clips\negative\neg_02457.wav,features\negative\neg_02457.npy
neg_05902.wav,0,train,,,2,clips\negative\neg_05902.wav,features\negative\neg_05902.npy
pos_01706_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_01706_Siren_8_snr+10dB.wav,features\positive\pos_01706_Siren_8_snr+10dB.npy
pos_07450_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_07450_Siren_2_snr+20dB.wav,features\positive\pos_07450_Siren_2_snr+20dB.npy
pos_03153_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_03153_Siren_1_snr+0dB.wav,features\positive\pos_03153_Siren_1_snr+0dB.npy
neg_05514.wav,0,train,,,2,clips\negative\neg_05514.wav,features\negative\neg_05514.npy
neg_04384.wav,0,train,,,2,clips\negative\neg_04384.wav,features\negative\neg_04384.npy
neg_00425.wav,0,train,,,2,clips\negative\neg_00425.wav,features\negative\neg_00425.npy
neg_05835.wav,0,train,,,2,clips\negative\neg_05835.wav,features\negative\neg_05835.npy
neg_06675.wav,0,train,,,2,clips\negative\neg_06675.wav,features\negative\neg_06675.npy
pos_06240_Siren_5_snr+20dB.wav,1,train,20.0,Siren_5,2,clips\positive\pos_06240_Siren_5_snr+20dB.wav,features\positive\pos_06240_Siren_5_snr+20dB.npy
pos_04990_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_04990_Siren_3_snr+20dB.wav,features\positive\pos_04990_Siren_3_snr+20dB.npy
pos_07104_Siren_8_snr-5dB.wav,1,train,-5.0,Siren_8,2,clips\positive\pos_07104_Siren_8_snr-5dB.wav,features\positive\pos_07104_Siren_8_snr-5dB.npy
pos_02374_Siren_4_snr-5dB.wav,1,train,-5.0,Siren_4,2,clips\positive\pos_02374_Siren_4_snr-5dB.wav,features\positive\pos_02374_Siren_4_snr-5dB.npy
pos_06673_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_06673_Siren_4_snr+0dB.wav,features\positive\pos_06673_Siren_4_snr+0dB.npy
pos_01632_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_01632_Siren_4_snr+5dB.wav,features\positive\pos_01632_Siren_4_snr+5dB.npy
neg_05343.wav,0,train,,,2,clips\negative\neg_05343.wav,features\negative\neg_05343.npy
pos_02298_Siren_7_snr+0dB.wav,1,train,0.0,Siren_7,2,clips\positive\pos_02298_Siren_7_snr+0dB.wav,features\positive\pos_02298_Siren_7_snr+0dB.npy
neg_01719.wav,0,train,,,2,clips\negative\neg_01719.wav,features\negative\neg_01719.npy
pos_04252_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_04252_Siren_4_snr+5dB.wav,features\positive\pos_04252_Siren_4_snr+5dB.npy
neg_00594.wav,0,train,,,2,clips\negative\neg_00594.wav,features\negative\neg_00594.npy
pos_02721_Siren_3_snr+10dB.wav,1,train,10.0,Siren_3,2,clips\positive\pos_02721_Siren_3_snr+10dB.wav,features\positive\pos_02721_Siren_3_snr+10dB.npy
pos_07445_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_07445_Siren_7_snr+20dB.wav,features\positive\pos_07445_Siren_7_snr+20dB.npy
neg_00393.wav,0,train,,,2,clips\negative\neg_00393.wav,features\negative\neg_00393.npy
pos_06975_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_06975_Siren_7_snr+20dB.wav,features\positive\pos_06975_Siren_7_snr+20dB.npy
neg_06319.wav,0,train,,,2,clips\negative\neg_06319.wav,features\negative\neg_06319.npy
neg_03433.wav,0,train,,,2,clips\negative\neg_03433.wav,features\negative\neg_03433.npy
neg_03397.wav,0,train,,,2,clips\negative\neg_03397.wav,features\negative\neg_03397.npy
neg_01244.wav,0,train,,,2,clips\negative\neg_01244.wav,features\negative\neg_01244.npy
neg_00364.wav,0,train,,,2,clips\negative\neg_00364.wav,features\negative\neg_00364.npy
neg_04929.wav,0,train,,,2,clips\negative\neg_04929.wav,features\negative\neg_04929.npy
neg_03585.wav,0,train,,,2,clips\negative\neg_03585.wav,features\negative\neg_03585.npy
pos_01736_Siren_4_snr+10dB.wav,1,train,10.0,Siren_4,2,clips\positive\pos_01736_Siren_4_snr+10dB.wav,features\positive\pos_01736_Siren_4_snr+10dB.npy
neg_00481.wav,0,train,,,2,clips\negative\neg_00481.wav,features\negative\neg_00481.npy
neg_03114.wav,0,train,,,2,clips\negative\neg_03114.wav,features\negative\neg_03114.npy
pos_05736_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_05736_Siren_6_snr+10dB.wav,features\positive\pos_05736_Siren_6_snr+10dB.npy
pos_06962_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_06962_Siren_8_snr+5dB.wav,features\positive\pos_06962_Siren_8_snr+5dB.npy
neg_02267.wav,0,train,,,2,clips\negative\neg_02267.wav,features\negative\neg_02267.npy
neg_03142.wav,0,train,,,2,clips\negative\neg_03142.wav,features\negative\neg_03142.npy
neg_02422.wav,0,train,,,2,clips\negative\neg_02422.wav,features\negative\neg_02422.npy
neg_02396.wav,0,train,,,2,clips\negative\neg_02396.wav,features\negative\neg_02396.npy
neg_02883.wav,0,train,,,2,clips\negative\neg_02883.wav,features\negative\neg_02883.npy
pos_05094_Siren_6_snr-5dB.wav,1,train,-5.0,Siren_6,2,clips\positive\pos_05094_Siren_6_snr-5dB.wav,features\positive\pos_05094_Siren_6_snr-5dB.npy
pos_02640_Siren_5_snr+20dB.wav,1,train,20.0,Siren_5,2,clips\positive\pos_02640_Siren_5_snr+20dB.wav,features\positive\pos_02640_Siren_5_snr+20dB.npy
neg_02690.wav,0,train,,,2,clips\negative\neg_02690.wav,features\negative\neg_02690.npy
neg_00949.wav,0,train,,,2,clips\negative\neg_00949.wav,features\negative\neg_00949.npy
neg_02049.wav,0,train,,,2,clips\negative\neg_02049.wav,features\negative\neg_02049.npy
pos_06054_Siren_3_snr-5dB.wav,1,train,-5.0,Siren_3,2,clips\positive\pos_06054_Siren_3_snr-5dB.wav,features\positive\pos_06054_Siren_3_snr-5dB.npy
neg_04330.wav,0,train,,,2,clips\negative\neg_04330.wav,features\negative\neg_04330.npy
neg_06689.wav,0,train,,,2,clips\negative\neg_06689.wav,features\negative\neg_06689.npy
neg_04143.wav,0,train,,,2,clips\negative\neg_04143.wav,features\negative\neg_04143.npy
pos_02550_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_02550_Siren_8_snr+20dB.wav,features\positive\pos_02550_Siren_8_snr+20dB.npy
neg_04852.wav,0,train,,,2,clips\negative\neg_04852.wav,features\negative\neg_04852.npy
neg_03564.wav,0,train,,,2,clips\negative\neg_03564.wav,features\negative\neg_03564.npy
pos_07440_Siren_5_snr+20dB.wav,1,train,20.0,Siren_5,2,clips\positive\pos_07440_Siren_5_snr+20dB.wav,features\positive\pos_07440_Siren_5_snr+20dB.npy
pos_00938_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_00938_Siren_2_snr+0dB.wav,features\positive\pos_00938_Siren_2_snr+0dB.npy
pos_06768_Siren_3_snr+0dB.wav,1,train,0.0,Siren_3,2,clips\positive\pos_06768_Siren_3_snr+0dB.wav,features\positive\pos_06768_Siren_3_snr+0dB.npy
neg_01779.wav,0,train,,,2,clips\negative\neg_01779.wav,features\negative\neg_01779.npy
neg_05209.wav,0,train,,,2,clips\negative\neg_05209.wav,features\negative\neg_05209.npy
pos_06449_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_06449_Siren_7_snr-5dB.wav,features\positive\pos_06449_Siren_7_snr-5dB.npy
neg_06781.wav,0,train,,,2,clips\negative\neg_06781.wav,features\negative\neg_06781.npy
pos_06434_Siren_1_snr-5dB.wav,1,train,-5.0,Siren_1,2,clips\positive\pos_06434_Siren_1_snr-5dB.wav,features\positive\pos_06434_Siren_1_snr-5dB.npy
neg_06436.wav,0,train,,,2,clips\negative\neg_06436.wav,features\negative\neg_06436.npy
pos_04852_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_04852_Siren_2_snr+5dB.wav,features\positive\pos_04852_Siren_2_snr+5dB.npy
neg_00112.wav,0,train,,,2,clips\negative\neg_00112.wav,features\negative\neg_00112.npy
pos_02644_Siren_5_snr-5dB.wav,1,train,-5.0,Siren_5,2,clips\positive\pos_02644_Siren_5_snr-5dB.wav,features\positive\pos_02644_Siren_5_snr-5dB.npy
neg_05032.wav,0,train,,,2,clips\negative\neg_05032.wav,features\negative\neg_05032.npy
neg_02101.wav,0,train,,,2,clips\negative\neg_02101.wav,features\negative\neg_02101.npy
pos_03165_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_03165_Siren_6_snr+20dB.wav,features\positive\pos_03165_Siren_6_snr+20dB.npy
pos_03639_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_03639_Siren_7_snr-5dB.wav,features\positive\pos_03639_Siren_7_snr-5dB.npy
neg_00268.wav,0,train,,,2,clips\negative\neg_00268.wav,features\negative\neg_00268.npy
pos_05069_Siren_2_snr-5dB.wav,1,train,-5.0,Siren_2,2,clips\positive\pos_05069_Siren_2_snr-5dB.wav,features\positive\pos_05069_Siren_2_snr-5dB.npy
neg_00955.wav,0,train,,,2,clips\negative\neg_00955.wav,features\negative\neg_00955.npy
pos_07376_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_07376_Siren_6_snr+10dB.wav,features\positive\pos_07376_Siren_6_snr+10dB.npy
pos_06529_Siren_2_snr-5dB.wav,1,train,-5.0,Siren_2,2,clips\positive\pos_06529_Siren_2_snr-5dB.wav,features\positive\pos_06529_Siren_2_snr-5dB.npy
neg_02376.wav,0,train,,,2,clips\negative\neg_02376.wav,features\negative\neg_02376.npy
neg_00014.wav,0,train,,,2,clips\negative\neg_00014.wav,features\negative\neg_00014.npy
pos_04487_Siren_5_snr+5dB.wav,1,train,5.0,Siren_5,2,clips\positive\pos_04487_Siren_5_snr+5dB.wav,features\positive\pos_04487_Siren_5_snr+5dB.npy
pos_02061_Siren_2_snr+10dB.wav,1,train,10.0,Siren_2,2,clips\positive\pos_02061_Siren_2_snr+10dB.wav,features\positive\pos_02061_Siren_2_snr+10dB.npy
pos_04645_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_04645_Siren_2_snr+20dB.wav,features\positive\pos_04645_Siren_2_snr+20dB.npy
neg_01021.wav,0,train,,,2,clips\negative\neg_01021.wav,features\negative\neg_01021.npy
pos_02812_Siren_6_snr+5dB.wav,1,train,5.0,Siren_6,2,clips\positive\pos_02812_Siren_6_snr+5dB.wav,features\positive\pos_02812_Siren_6_snr+5dB.npy
neg_05953.wav,0,train,,,2,clips\negative\neg_05953.wav,features\negative\neg_05953.npy
neg_04887.wav,0,train,,,2,clips\negative\neg_04887.wav,features\negative\neg_04887.npy
neg_06359.wav,0,train,,,2,clips\negative\neg_06359.wav,features\negative\neg_06359.npy
neg_05395.wav,0,train,,,2,clips\negative\neg_05395.wav,features\negative\neg_05395.npy
pos_02549_Siren_1_snr-5dB.wav,1,train,-5.0,Siren_1,2,clips\positive\pos_02549_Siren_1_snr-5dB.wav,features\positive\pos_02549_Siren_1_snr-5dB.npy
neg_05333.wav,0,train,,,2,clips\negative\neg_05333.wav,features\negative\neg_05333.npy
pos_07265_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_07265_Siren_2_snr+20dB.wav,features\positive\pos_07265_Siren_2_snr+20dB.npy
neg_00016.wav,0,train,,,2,clips\negative\neg_00016.wav,features\negative\neg_00016.npy
pos_00888_Siren_6_snr+0dB.wav,1,train,0.0,Siren_6,2,clips\positive\pos_00888_Siren_6_snr+0dB.wav,features\positive\pos_00888_Siren_6_snr+0dB.npy
neg_04941.wav,0,train,,,2,clips\negative\neg_04941.wav,features\negative\neg_04941.npy
neg_02833.wav,0,train,,,2,clips\negative\neg_02833.wav,features\negative\neg_02833.npy
pos_04174_Siren_6_snr-5dB.wav,1,train,-5.0,Siren_6,2,clips\positive\pos_04174_Siren_6_snr-5dB.wav,features\positive\pos_04174_Siren_6_snr-5dB.npy
neg_06812.wav,0,train,,,2,clips\negative\neg_06812.wav,features\negative\neg_06812.npy
neg_05053.wav,0,train,,,2,clips\negative\neg_05053.wav,features\negative\neg_05053.npy
pos_01024_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_01024_Siren_7_snr-5dB.wav,features\positive\pos_01024_Siren_7_snr-5dB.npy
neg_04441.wav,0,train,,,2,clips\negative\neg_04441.wav,features\negative\neg_04441.npy
